n,l,m,a,w_r,w_i,A_r,A_i
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.939000000000001556e-01,7.688440189920282553e-01,-9.086531516416498366e-01,3.609553874576695964e+00,5.088417580957822484e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.999000000000001609e-01,7.754474319116203551e-01,-9.065544425017892927e-01,3.593784310211208144e+00,5.249958786547619383e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.059000000000001662e-01,7.821728256325802819e-01,-9.043999179487840490e-01,3.577690058810693685e+00,5.411649900758627174e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.099000000000001698e-01,7.867265133582177494e-01,-9.029312880190923929e-01,3.566773607226044085e+00,5.519517902417800936e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.159000000000001751e-01,7.936658708548913754e-01,-9.006778960490983144e-01,3.550108130728326650e+00,5.681415294221031642e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.219000000000001804e-01,8.007405052564078307e-01,-8.983613797590581651e-01,3.533080576012429752e+00,5.843406621247172472e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.279000000000001858e-01,8.079560045034437366e-01,-8.959786367217463798e-01,3.515675369213340673e+00,6.005466386366338227e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.319000000000001893e-01,8.128475232159723118e-01,-8.943517141825209071e-01,3.503853968424446297e+00,6.113530360488077520e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.379000000000001946e-01,8.203112448991705108e-01,-8.918510694932154648e-01,3.485782087643059857e+00,6.275639525382948891e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.439000000000002000e-01,8.279326526663061125e-01,-8.892747460189565079e-01,3.467286097965496250e+00,6.437734073807158675e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.499000000000002053e-01,8.357188798189811862e-01,-8.866186831243045852e-01,3.448346467012229688e+00,6.599776148194249625e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.539000000000001811e-01,8.410050194437153070e-01,-8.848015214008977392e-01,3.435463339912409708e+00,6.707754391621221224e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.599000000000001864e-01,8.490832241946888459e-01,-8.820026234344032767e-01,3.415737261858333262e+00,6.869612787310885871e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.659000000000001918e-01,8.573479370737877581e-01,-8.791114419472667585e-01,3.395508657318993428e+00,7.031294903915347172e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.719000000000001971e-01,8.658084488408260837e-01,-8.761225102723191327e-01,3.374752497610769009e+00,7.192743977526268040e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.759000000000002006e-01,8.715624844469049837e-01,-8.740726616952962935e-01,3.360608774170177337e+00,7.300216131788654916e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.819000000000002060e-01,8.803719969933833100e-01,-8.709072931493037073e-01,3.338912589554531074e+00,7.461131703298524709e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.879000000000002113e-01,8.894058754918479082e-01,-8.676270053326171627e-01,3.316612459599153073e+00,7.621626874429443532e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.919000000000002149e-01,8.955591779476005376e-01,-8.653725754921191005e-01,3.301394051935895746e+00,7.728347661736355567e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.979000000000002202e-01,9.049950220681363122e-01,-8.618834670078480142e-01,3.278012950493850219e+00,7.887943777643898757e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.039000000000002255e-01,9.146906558324870984e-01,-8.582573758450260382e-01,3.253934043190656489e+00,8.046862369498006817e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.099000000000002308e-01,9.246615636699847540e-01,-8.544843841904591342e-01,3.229116507474104836e+00,8.204982979766475282e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.139000000000002344e-01,9.314700493621339561e-01,-8.518820542926257566e-01,3.212139340858438441e+00,8.309886567539934710e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.199000000000002397e-01,9.419380846995372147e-01,-8.478391291115880968e-01,3.185989957622246571e+00,8.466363789734892009e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.259000000000002450e-01,9.527300864442954653e-01,-8.436170235397261186e-01,3.158974057915390432e+00,8.621634104697588619e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.319000000000002504e-01,9.638676262533754091e-01,-8.392009078161426494e-01,3.131035117165844817e+00,8.775502282756180161e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.359000000000002539e-01,9.714962410514379476e-01,-8.361408916853146911e-01,3.111865917118421088e+00,8.877192629999643980e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.419000000000002593e-01,9.832636067626460141e-01,-8.313632888368948093e-01,3.082247341364357851e+00,9.028208402260611276e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.479000000000002646e-01,9.954453668675753431e-01,-8.263421960030105096e-01,3.051525375740413271e+00,9.177143775325522501e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.539000000000002699e-01,1.008072483927602958e+00,-8.210543215989397625e-01,3.019618828071392258e+00,9.323667330651324026e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.579000000000002735e-01,1.016754799299605994e+00,-8.173678836391327085e-01,2.997645535837135000e+00,9.419821572104429830e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.639000000000002788e-01,1.030202440169175393e+00,-8.115744018034873886e-01,2.963559037095765181e+00,9.561434736872178597e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.699000000000002841e-01,1.044195975056515291e+00,-8.054342602017824371e-01,2.928023373155673958e+00,9.699452524985963109e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.759000000000002895e-01,1.058781413593154141e+00,-7.989088484073778584e-01,2.890916861356521039e+00,9.833280906346475447e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.799000000000002930e-01,1.068859114109559805e+00,-7.943227181985921259e-01,2.865239529533181617e+00,9.919830052483340488e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.859000000000002983e-01,1.084548975432418239e+00,-7.870521375224255323e-01,2.825201695671191615e+00,1.004504720803269580e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.919000000000003037e-01,1.100983468148047484e+00,-7.792598198565127143e-01,2.783186252734424215e+00,1.016388589880280247e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.979000000000003090e-01,1.118234229706502214e+00,-7.708778393635493664e-01,2.739001062639438988e+00,1.027521370445593218e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.019000000000003125e-01,1.130228128992399883e+00,-7.649232521969445697e-01,2.708231448358515259e+00,1.034459593812006473e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.079000000000003179e-01,1.149027005582658578e+00,-7.553730544196221031e-01,2.659924412077322664e+00,1.044022716145267538e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.139000000000003232e-01,1.168888717094463736e+00,-7.449843009867529453e-01,2.608782139048714477e+00,1.052401698290470478e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.179000000000003268e-01,1.182779199163066952e+00,-7.375300957716213190e-01,2.572952761283308298e+00,1.057217071992905488e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.239000000000003321e-01,1.204691585586781688e+00,-7.254445832271134709e-01,2.516329133686857400e+00,1.063078821827735387e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.299000000000003374e-01,1.228040933604725771e+00,-7.121129694362422491e-01,2.455858748858976703e+00,1.067005030708966018e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.359000000000003427e-01,1.253022084528690794e+00,-6.973149351117672312e-01,2.391018274735536409e+00,1.068574995598988497e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.399000000000003463e-01,1.270699318939206401e+00,-6.865012766965560287e-01,2.345052594489974052e+00,1.068053128646468730e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.459000000000003516e-01,1.298966195123338663e+00,-6.686079838604305214e-01,2.271424879141620501e+00,1.064423768961911154e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.519000000000003570e-01,1.329663585609174525e+00,-6.483240409293347106e-01,2.191323700229823146e+00,1.056611831700954518e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.579000000000003623e-01,1.363275872697452318e+00,-6.250842826948787012e-01,2.103505368249008356e+00,1.043472705140777279e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.619000000000003658e-01,1.387624993473585810e+00,-6.075738366985400374e-01,2.039860461923659329e+00,1.030986100005036876e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.679000000000003712e-01,1.427737293932247686e+00,-5.774934002527443155e-01,1.935064488796892856e+00,1.005037334676944782e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.739000000000003765e-01,1.473363696330029393e+00,-5.414313971874554765e-01,1.816135908541245403e+00,9.675081169905070944e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.795607959046293001e-01,1.523411321584118738e+00,-4.996662683613414258e-01,1.686333097367213929e+00,9.167636564143855082e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.827755517288688236e-01,1.556046447087170437e+00,-4.712233022536898575e-01,1.602229365502687575e+00,8.784228110781959753e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.868476737123482168e-01,1.603676820187788232e+00,-4.280580218170835782e-01,1.480485744718493812e+00,8.152674280908850379e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.901358681334425649e-01,1.649634836733804732e+00,-3.846137562038569047e-01,1.364392064387531800e+00,7.465182981929344708e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.927577058710934099e-01,1.693821165336763857e+00,-3.412413935632026551e-01,1.254270122771507179e+00,6.734787027419536498e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.941874335463166679e-01,1.722240454916519781e+00,-3.125352471902891338e-01,1.184304508308086312e+00,6.230299003713472006e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.959244045853914984e-01,1.763220280946141028e+00,-2.700399683144973362e-01,1.084700832338018284e+00,5.456427294344081691e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.972463255596394349e-01,1.802095146464677278e+00,-2.285293856545582147e-01,9.917034141050873330e-01,4.672912380405231381e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.982267250383122792e-01,1.838702988190132226e+00,-1.883726519649049636e-01,9.055310569579639868e-01,3.892211240177918530e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.987224972220692942e-01,1.861758572014959867e+00,-1.625535098480647145e-01,8.519878957879651882e-01,3.379681897189832918e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.992715212277125669e-01,1.894169575699838903e+00,-1.255831577785457565e-01,7.777067220722959640e-01,2.632804662965936848e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.996316887069129353e-01,1.923791351639312142e+00,-9.114235667618113268e-02,7.108635017490920749e-01,1.924517161543176924e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.030099244528605240e-01,-1.410296404884206600e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000052e-03,5.049305038204191520e-01,-1.409277987516248887e+00,3.996641756437343762e+00,9.401726713134240035e-03
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.500000000000000611e-03,5.095828271459618142e-01,-1.406814245684052223e+00,3.988540925593055508e+00,3.196391420576962655e-02
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.450000000000000074e-02,5.142965310740806872e-01,-1.404322363721883127e+00,3.980378434997160930e+00,5.452352568385504528e-02
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.050000000000000433e-02,5.190725991814804097e-01,-1.401801624844861038e+00,3.972149577982349022e+00,7.708078906509915895e-02
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.450000000000000788e-02,5.222917927854748843e-01,-1.400104730727804725e+00,3.966624424590168729e+00,9.211777010629855489e-02
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.050000000000001321e-02,5.271740825051641766e-01,-1.397534207466613942e+00,3.958274168880867361e+00,1.146716093554118465e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.650000000000001854e-02,5.321215353653194757e-01,-1.394932738866878630e+00,3.949844393080642835e+00,1.372236728068191858e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.250000000000002387e-02,5.371352732919389972e-01,-1.392299470965717045e+00,3.941329921711053785e+00,1.597741545534773489e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.850000000000002920e-02,5.422164612199245060e-01,-1.389633508752127877e+00,3.932725436727513291e+00,1.823232332584586168e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.250000000000003275e-02,5.456419877914975292e-01,-1.387837575782106869e+00,3.926936412124348408e+00,1.973552529275877099e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.850000000000003808e-02,5.508383054591590167e-01,-1.385115016785963604e+00,3.918169676674626789e+00,2.199023388991502292e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.450000000000004341e-02,5.561054085932712887e-01,-1.382357161582694838e+00,3.909297993644884173e+00,2.424483997135887248e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.050000000000004874e-02,5.614446420104333146e-01,-1.379562947858865352e+00,3.900315457683167342e+00,2.649935306778691824e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.450000000000005229e-02,5.650448927857236736e-01,-1.377679392099609768e+00,3.894262517913423149e+00,2.800231346022988288e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.050000000000005762e-02,5.705074858634817669e-01,-1.374822081790036288e+00,3.885081610328619650e+00,3.025668419780446761e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.650000000000006295e-02,5.760460789500801981e-01,-1.371925326640219156e+00,3.875773194758975748e+00,3.251097120067605317e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.250000000000006828e-02,5.816622393483652509e-01,-1.368987867047946949e+00,3.866330656056871540e+00,3.476517070269350418e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.850000000000007361e-02,5.873576041182878571e-01,-1.366008383178502150e+00,3.856747159869279518e+00,3.701927428759575478e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.025000000000000772e-01,5.911993581297575462e-01,-1.363998033587523029e+00,3.850276373253854967e+00,3.852195025796485428e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.085000000000000825e-01,5.970305709330415711e-01,-1.360945403679109322e+00,3.840442125331601009e+00,4.077586109020976401e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.145000000000000878e-01,6.029457278386073371e-01,-1.357846912881587320e+00,3.830447525776377482e+00,4.302962700551420383e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.205000000000000931e-01,6.089467608646432772e-01,-1.354700993743183979e+00,3.820284822758580390e+00,4.528321808522381975e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.245000000000000967e-01,6.129961545054406491e-01,-1.352576556873591240e+00,3.813412339680302132e+00,4.678549697255095507e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.305000000000000882e-01,6.191448631961341542e-01,-1.349347898759321485e+00,3.802951453807881244e+00,4.903871018908558810e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.365000000000000935e-01,6.253850719458163843e-01,-1.346067249013811473e+00,3.792300347549923956e+00,5.129163151103002249e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.425000000000000988e-01,6.317190857818304472e-01,-1.342732739950887488e+00,3.781450131827185146e+00,5.354420102556551875e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.485000000000001041e-01,6.381493284023518342e-01,-1.339342410861990684e+00,3.770391560516145546e+00,5.579634885428874647e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.525000000000001077e-01,6.424908714423182010e-01,-1.337050167668192291e+00,3.762898689145584008e+00,5.729750708246225122e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.585000000000001130e-01,6.490872310306491366e-01,-1.333562177782408487e+00,3.751471267313015279e+00,5.954876694309867435e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.645000000000001183e-01,6.557869301782879301e-01,-1.330012641206749446e+00,3.739808904829765357e+00,6.179936316957439502e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.705000000000001237e-01,6.625929070565610424e-01,-1.326399205429469097e+00,3.727900831787329228e+00,6.404918130165604406e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.745000000000001272e-01,6.671907939073737914e-01,-1.323953531513688553e+00,3.719820073952879724e+00,6.554856464294805951e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.805000000000001326e-01,6.741808866826886071e-01,-1.320228031536932356e+00,3.707477219735425766e+00,6.779679111207560505e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.865000000000001379e-01,6.812859408715651321e-01,-1.316431735301905492e+00,3.694857473160808592e+00,7.004385893844629063e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.925000000000001432e-01,6.885095721499531196e-01,-1.312561797585664047e+00,3.681948111460754181e+00,7.228959331160444979e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.985000000000001485e-01,6.958556180794307489e-01,-1.308615216511630264e+00,3.668735784194807614e+00,7.453379953793619617e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.025000000000001521e-01,7.008229938163896833e-01,-1.305940024724593140e+00,3.659752354473583047e+00,7.602898218215221604e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.085000000000001574e-01,7.083822568774812423e-01,-1.301858571910608831e+00,3.646003556189393091e+00,7.827014931547910948e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.145000000000001628e-01,7.160754069761117169e-01,-1.297691614667744187e+00,3.631912737018517134e+00,8.050915829222429210e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.205000000000001681e-01,7.239072785450435532e-01,-1.293435470017631816e+00,3.617463789079299552e+00,8.274572547953991108e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.245000000000001716e-01,7.292081312316240904e-01,-1.290546573382922002e+00,3.607623835755983777e+00,8.423526039257800413e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.305000000000001770e-01,7.372828697134822251e-01,-1.286132989731734177e+00,3.592539723337901059e+00,8.646704637584490261e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.365000000000001823e-01,7.455109445377802180e-01,-1.281619264912068568e+00,3.577049894951315423e+00,8.869548269924818484e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.425000000000001876e-01,7.538985868235760224e-01,-1.277000808046484748e+00,3.561134520228042000e+00,9.092016371964752874e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.485000000000001930e-01,7.624525050002969317e-01,-1.272272726804375420e+00,3.544772526813758429e+00,9.314064291233443704e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.525000000000001688e-01,7.682510433999625299e-01,-1.269057205580308656e+00,3.533605390616403774e+00,9.461838732816507669e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.585000000000001741e-01,7.770984608277270445e-01,-1.264134632415368831e+00,3.516448441636716993e+00,9.683074721636213411e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.645000000000001794e-01,7.861327984040943351e-01,-1.259087679740830357e+00,3.498781636225525293e+00,9.903748244275139001e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.705000000000001847e-01,7.953630225027356060e-01,-1.253910065926647111e+00,3.480578180776290331e+00,1.012379579350516590e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.765000000000001901e-01,8.047988946534210264e-01,-1.248595028766869897e+00,3.461809314071634613e+00,1.034314736986456928e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.805000000000001936e-01,8.112089472146742919e-01,-1.244971743238029616e+00,3.448967431118287408e+00,1.048895728100421199e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.865000000000001990e-01,8.210117404975469935e-01,-1.239411147017165371e+00,3.429186228771505807e+00,1.070697327749564165e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.925000000000002043e-01,8.310509089882548439e-01,-1.233692270956973536e+00,3.408751479874868373e+00,1.092406875505282038e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.985000000000002096e-01,8.413401112436735829e-01,-1.227806007374206088e+00,3.387625003437533255e+00,1.114014239288432240e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.025000000000002132e-01,8.483458680448275890e-01,-1.223783954562480902e+00,3.373136027259472147e+00,1.128356866121925428e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.085000000000002185e-01,8.590860871066060556e-01,-1.217596070670814656e+00,3.350762478233460850e+00,1.149768241807938907e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.145000000000002238e-01,8.701202575976311193e-01,-1.211211917592635023e+00,3.327577657411051604e+00,1.171044371685056706e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.205000000000002292e-01,8.814683176063677905e-01,-1.204618481381243722e+00,3.303528592971349376e+00,1.192170004729343091e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.265000000000002345e-01,8.931525451403882210e-01,-1.197801219376059434e+00,3.278556841790071896e+00,1.213127898714379871e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.305000000000002380e-01,9.011410004087515579e-01,-1.193124034061755490e+00,3.261364715778499068e+00,1.226997062976259656e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.365000000000002434e-01,9.134425279519394758e-01,-1.185896295146401602e+00,3.234707696615007233e+00,1.247630399899023246e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.425000000000002487e-01,9.261539842891587382e-01,-1.178395986690281116e+00,3.206938502661248691e+00,1.268036991164132044e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.485000000000002540e-01,9.393097680069655286e-01,-1.170599790562744547e+00,3.177970149738199801e+00,1.288188048789459472e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.525000000000002576e-01,9.483461789532375841e-01,-1.165224760502645784e+00,3.157943837956348254e+00,1.301463665056883601e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.585000000000002629e-01,9.623317041437763342e-01,-1.156873037477943456e+00,3.126752887817098703e+00,1.321110598792553992e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.645000000000002682e-01,9.768776142588440070e-01,-1.148142411499371462e+00,3.094071812808175004e+00,1.340396855694026890e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.705000000000002736e-01,9.920387360231390783e-01,-1.138990774437648401e+00,3.059763183114567298e+00,1.359267552216884445e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.765000000000002789e-01,1.007877403713398179e+00,-1.129367611145550176e+00,3.023669917415903186e+00,1.377655491231752682e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.805000000000002824e-01,1.018847495014933102e+00,-1.122660564540587824e+00,2.998528431271759054e+00,1.389605643377371580e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.865000000000002878e-01,1.035977182751993908e+00,-1.112109419392829590e+00,2.959047751064678877e+00,1.406994174324922131e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.925000000000002931e-01,1.053994111539396705e+00,-1.100892935568812181e+00,2.917241245892408852e+00,1.423629091117575962e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.985000000000002984e-01,1.072995411194394011e+00,-1.088907207442965763e+00,2.872848789404264025e+00,1.439357328306457129e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.025000000000003020e-01,1.086262699372344986e+00,-1.080427615987677115e+00,2.841671678792242250e+00,1.449245212857956489e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.085000000000003073e-01,1.107150093446903627e+00,-1.066863176892201004e+00,2.792286083204547964e+00,1.463005317139302264e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.145000000000003126e-01,1.129334526785209736e+00,-1.052124315344422190e+00,2.739422655492575132e+00,1.475217549978794285e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.205000000000003180e-01,1.152953999058508483e+00,-1.035995429140672774e+00,2.682658384530347551e+00,1.485516135783331082e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.265000000000003233e-01,1.178159316101353049e+00,-1.018216128997034176e+00,2.621511685363953958e+00,1.493440271640530614e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.305000000000003268e-01,1.195925574555644300e+00,-1.005294028843596310e+00,2.578043583774409786e+00,1.497123894832016910e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.365000000000003322e-01,1.224156817636907979e+00,-9.840358398005125684e-01,2.508324614978123979e+00,1.499733787260651985e+00
